"Region: PAC"
"Geographic Zones: All"
"Survey Types: Fish Only, Invertebrates Only, Fish &amp; Invertebrates"
"Dates: 1/1/93 - 1/4/21"
"Total Surveys: 42294"
"#Species Reported: 466"
"Average Species Reported on a Survey by Expert Surveyors: 23.37"
"Average Species Reported on a Survey by Novice Surveyors: 15.76"
"Survey Type: FO = Fish Only; IO = Invertebrates Only; FI = Fish &amp; Invertebrates - <a href="/interpreting-reef-data" target="_blank">How to interpret REEF data?</a>"
"Expand all"
"Collapse all"
"Click a column header to sort by that column. Hold shift and click to sort by multiple columns"
,,Surveys,,,,,,"Bottom Time"
160,0347,"Pacific Sand Lance, (Ammodytes hexapterus)","Sand Lance, (Ammodytidae)",2.13,3.65,3.15,3.67,1.13,3.58
161,0211,"Bay Pipefish, (Syngnathus leptorhynchus)","Pipefish & Seahorse, (Syngnathidae)",2.12,1.41,2.9,1.41,1.37,1.41
162,0315,"Slender Cockscomb, (Anoplarchus insignis)","Prickleback, (Stichaeidae)",2.1,1.34,3.7,1.34,0.54,1.31
163,0406,"Southern Staghorn Bryozoan, (Diaperoforma californica)","Bryozoans, (Bryozoa)",2.1,2.5,2.57,2.53,1.51,2.45
164,0134,"Plainfin Midshipman, (Porichthys notatus)","Toadfish, (Batrachoididae)",2.07,1.57,2.87,1.58,1.29,1.55
165,0024,"Pacific Sanddab, (Citharichthys sordidus)","Lefteye Flounder, (Bothidae)",1.97,1.98,2.3,1.79,1.64,2.23
166,0130,"Unidentified Pipefish, (Syngnathidae spp.)","Pipefish & Seahorse, (Syngnathidae)",1.89,1.56,1.38,1.57,2.38,1.56
167,0049,"Canary Rockfish, (Sebastes pinniger)","Scorpionfish, (Scorpaenidae)",1.8,2.02,2.76,2.14,0.86,1.63
168,0526,"Feather Star, (Florometra serratissima)","Echinoderms, (Echinodermata)",1.79,2.68,2.39,2.73,1.05,2.53
169,0016,"Sarcastic Fringehead, (Neoclinus blanchardi)","Blenny (pike, tube and flag), (Chaenopsidae)",1.78,1.71,1.14,1.62,2.41,1.76
170,0400,"Brown Rock Crab, (Cancer antennarius)","Arthropods, (Arthropoda)",1.77,1.48,1.02,1.31,2.71,1.56
171,0150,"Candy Stripe Shrimp, (Lebbeus grandimanus)","Arthropods, (Arthropoda)",1.75,1.92,1.78,1.88,1.71,1.98
172,0445,"Oarweed, (Laminaria farlowii)","Algae, (Algae)",1.71,2.81,0.98,2.9,2.62,2.76
173,0521,"Puget Sound King Crab, (Lopholithodes mandtii)","Arthropods, (Arthropoda)",1.68,1.44,2.49,1.45,0.66,1.38
174,0532,"Glassy Sea Squirt, (Ascidia paratropa)","Urochordates, (Urochordata)",1.66,1.66,2.6,1.65,0.49,1.77
175,0064,"Yelloweye Rockfish, (Sebastes ruberrimus)","Scorpionfish, (Scorpaenidae)",1.64,1.6,1.87,1.56,1.42,1.64
176,0337,"Topsmelt, (Atherinops affinis)","Silverside, (Atherinidae)",1.62,3.27,1.32,3.43,1.9,3.16
177,0090,"Round Stingray, (Urolophus halleri)","Round Stingray, (Urolophidae)",1.61,1.65,1.55,1.66,1.68,1.65
178,0021,"California Halibut, (Paralichthys californicus)","Lefteye Flounder, (Bothidae)",1.57,1.29,0.88,1.19,2.24,1.33
179,0102,"Pacific Herring, (Clupea pallasii)","Herring, (Clupeidae)",1.57,3.67,2.05,3.72,1.1,3.58
180,0429,"Green Abalone, (Haliotis fulgens)","Mollusks, (Mollusca)",1.48,1.73,1.32,1.79,1.68,1.67
181,0439,"Colonial Sand-tube Worm, (Phragmatopoma californica)","Annelids, (Annelida)",1.46,0.59,1.19,0.74,1.8,0.47
182,0125,"White Seaperch, (Phanerodon furcatus)","Surfperch, (Embiotocidae)",1.45,2.47,1.5,2.51,1.39,2.43
183,0071,"Coralline Sculpin, (Artedius corallinus)","Sculpin, (Cottidae)",1.43,1.36,1.25,1.26,1.62,1.43
184,0409,"Purple Hydrocoral, (Stylaster califrnicus)","Cnidarians, (Cnidaria)",1.42,2.97,1.59,2.99,1.19,2.95
185,0080,"Sturgeon Poacher, (Podothecus accipenserinus)","Poacher, (Agonidae)",1.39,1.38,1.4,1.34,1.38,1.41
186,0321,"Smoothhead Sculpin, (Artedius lateralis)","Sculpin, (Cottidae)",1.31,1.52,2.36,1.53,0.3,1.41
187,0196,"Transparent Ciona Tunicate (exotic), (Ciona savignyi)","Urochordates, (Urochordata)",1.3,2.36,1.78,2.28,0.72,2.61
188,0402,"Red Rock Shrimp, (Lysmata californica)","Arthropods, (Arthropoda)",1.28,2.25,1.19,2.2,1.38,2.31
189,0227,"California Lizardfish, (Synodus lucioceps)","Lizardfish, (Synodontidae)",1.26,2.16,1.12,1.99,1.4,2.29
190,0007,"California Moray, (Gymnothorax mordax)","Moray, (Muraenidae)",1.25,1.36,1.31,1.36,1.19,1.36
191,0096,"Jack Mackerel, (Trachurus symmetricus)","Jack, (Carangidae)",1.24,3.25,0.97,3.25,1.5,3.25
192,0436,"Light-bulb Tunicate, (Clavelina huntsmani)","Urochordates, (Urochordata)",1.23,2.55,0.77,2.32,1.8,2.67
193,0405,"Northern Staghorn Bryozoan, (Heteropora pacifica)","Bryozoans, (Bryozoa)",1.23,2.54,1.65,2.55,0.7,2.51
194,0522,"Squat Lobster, (Munida quadrispina)","Arthropods, (Arthropoda)",1.2,2.5,1.59,2.51,0.72,2.49
195,0043,"Zebraperch, (Hermosilla azurea)","Sea Chub, (Kyphosidae)",1.2,2.24,1.27,2.29,1.12,2.18
196,0475,"Yellowtail Rockfish YOY, (Sebastes flavidus (YOY))","Scorpionfish, (Scorpaenidae)",1.19,2.58,2.23,2.56,0.18,2.87
197,0438,"Christmas Tree Worm, (Spirobranchus spinosus)","Annelids, (Annelida)",1.15,2.18,0.95,2.13,1.39,2.23
198,0431,"Red Abalone, (Haliotis rufescens)","Mollusks, (Mollusca)",1.14,1.83,0.96,1.78,1.37,1.87
199,0054,"Grass Rockfish, (Sebastes rastrelliger)","Scorpionfish, (Scorpaenidae)",1.13,1.39,0.92,1.29,1.33,1.45
200,0097,"Jacksmelt, (Atherinops californiensis)","Silverside, (Atherinidae)",1.13,2.78,0.88,2.55,1.38,2.92
201,0216,"Blackbelly Eelpout, (Lycodes pacifica)","Eelpout, (Zoarcidae)",1.08,2.07,1.73,2.1,0.44,1.94
202,0474,"Copper Rockfish YOY, (Sebastes caurinus (YOY))","Scorpionfish, (Scorpaenidae)",1.08,1.99,1.94,1.94,0.24,2.38
203,0210,"Bay Goby, (Lepidogobius lepidus)","Goby, (Gobiidae)",1.02,2,1.05,1.74,0.99,2.26
204,0066,"Unidentified Rockfish, (Sebastes sp.)","Scorpionfish, (Scorpaenidae)",1.02,2.11,0.29,1.83,1.73,2.15
205,0417,"White Urchin, (Lytechinus anamesus)","Echinoderms, (Echinodermata)",1.02,1.98,0.88,1.98,1.21,1.98
206,0112,"Zebra Goby, (Lythrypnus zebra)","Goby, (Gobiidae)",1.01,1.58,1.01,1.52,1.01,1.64
207,0470,"Canary Rockfish YOY, (Sebastes pinniger (YOY))","Scorpionfish, (Scorpaenidae)",0.97,2.21,1.91,2.22,0.06,1.77
208,0482,"Blue / Deacon Rockfish YOY, (Sebastes mystinus / diaconus (YOY))","Scorpionfish, (Scorpaenidae)",0.95,2.63,1.8,2.65,0.13,2.41
209,0133,"Pacific Spiny Lumpsucker, (Eumicrotremus orbis)","Snailfish, (Cyclopteridae)",0.92,1.37,1.37,1.37,0.48,1.38
210,0074,"Northern Spearnose Poacher, (Agonopsis vulsa)","Poacher, (Agonidae)",0.87,1.25,1.35,1.25,0.41,1.26
211,0087,"Leopard Shark, (Triakis semifasciata)","Requiem Shark, (Carcharhinidae)",0.86,1.8,0.44,1.75,1.27,1.82
212,0091,"Spiny Dogfish, (Squalus suckleyi)","Dogfish Shark, (Squalidae)",0.8,1.29,0.9,1.28,0.7,1.3
213,0262,"Manacled Sculpin, (Synchirus gilli)","Sculpin, (Cottidae)",0.78,1.43,1.32,1.45,0.25,1.36
214,0266,"Monkeyface Prickleback, (Cebidichthys violaceus)","Prickleback, (Stichaeidae)",0.78,1.55,1.25,1.61,0.33,1.31
215,0126,"Unidentified Surfperch, (Embiotocidae spp.)","Surfperch, (Embiotocidae)",0.78,2.41,0.2,2.07,1.34,2.46
216,0002,"Giant Sea Bass, (Stereolepis gigas)","Wreckfish, (Polyprionidae)",0.77,1.45,0.42,1.44,1.11,1.46
217,0468,"Cod Sp. (Unidentified Juvenile), (Gadidae)","Cod, (Gadidae)",0.75,2.48,1.12,2.65,0.39,2
218,0232,"Crevice Kelpfish, (Gibbonsia montereyensis)","Clinid, (Clinidae)",0.73,1.26,0.82,1.19,0.65,1.34
219,0124,"Walleye Surfperch, (Hyperprosopon argenteum)","Surfperch, (Embiotocidae)",0.7,2.71,0.65,2.74,0.75,2.69
220,0047,"Bocaccio, (Sebastes paucispinis)","Scorpionfish, (Scorpaenidae)",0.69,1.84,0.75,1.95,0.64,1.71
221,0487,"Blue Rockfish (was Blue-blotched species), (Sebastes mystinus)","Scorpionfish, (Scorpaenidae)",0.67,2.6,0.77,2.62,0.57,2.58
222,0488,"Deacon Rockfish (was Blue Sided species), (Sebastes diaconus)","Scorpionfish, (Scorpaenidae)",0.66,2.54,1.28,2.53,0.06,2.77
223,0094,"Thornback, (Platyrhinoidis triseriata)","Guitarfish, (Rhinobatidae)",0.66,1.38,0.59,1.39,0.73,1.38
224,0481,"Black Rockfish YOY, (Sebastes melanops (YOY))","Scorpionfish, (Scorpaenidae)",0.65,2.47,1.24,2.5,0.07,1.87
225,0484,"Brown Rockfish YOY, (Sebastes auriculatus (YOY))","Scorpionfish, (Scorpaenidae)",0.63,1.91,1.25,1.91,0.03,1.71
226,0288,"Red Brotula, (Brosmophycis marginata)","Viviparous Brotula, (Bythitidae)",0.61,1.25,0.98,1.23,0.25,1.3
227,0480,"Yelloweye Rockfish YOY, (Sebastes ruberrimus (YOY))","Scorpionfish, (Scorpaenidae)",0.61,1.64,0.92,1.65,0.3,1.63
228,0092,"Shovelnose Guitarfish, (Rhinobatos productus)","Guitarfish, (Rhinobatidae)",0.6,1.75,0.26,1.6,0.93,1.79
229,0115,"Dwarf Perch, (Micrometrus miminus)","Surfperch, (Embiotocidae)",0.59,2.03,1.02,1.98,0.17,2.3
230,0105,"Pacific Sardine, (Sardinops sagax)","Herring, (Clupeidae)",0.54,3.78,0.38,3.87,0.69,3.73
231,0073,"Lavender Sculpin, (Leiocottus hirundo)","Sculpin, (Cottidae)",0.5,1.55,0.55,1.54,0.46,1.56
232,0135,"Northern Clingfish, (Gobiesox maeandricus)","Clingfish, (Gobiesocidae)",0.49,1.29,0.73,1.32,0.24,1.21
233,0485,"Quillback Rockfish YOY, (Sebastes maliger (YOY))","Scorpionfish, (Scorpaenidae)",0.49,1.81,0.85,1.78,0.15,2
234,0019,"Unidentified Kelpfish, (Clinidae spp.)","Clinid, (Clinidae)",0.46,1.57,0.32,1.35,0.6,1.68
235,0004,"Spotted Sand Bass, (Paralabrax maculatofasciatus)","Sea Bass, (Serranidae)",0.45,1.77,0.5,1.59,0.4,1.99
236,0205,"Banded Guitarfish, (Zapteryx exasperata)","Guitarfish, (Rhinobatidae)",0.44,1.22,0.34,1.23,0.54,1.21
237,0088,"Angel Shark, (Squatina californica)","Angel Shark, (Squatinidae)",0.43,1.2,0.41,1.22,0.45,1.18
238,0100,"Pacific Barracuda, (Sphyraena argentea)","Barracuda, (Sphyraenidae)",0.43,2.61,0.36,2.51,0.49,2.69
239,0328,"Spotted Kelpfish, (Gibbonsia elegans)","Clinid, (Clinidae)",0.43,1.31,0.46,1.23,0.41,1.38
240,0195,"Invasive Didemnum Tunicate (exotic), (Didemnum vexillum)","Urochordates, (Urochordata)",0.41,0.61,0.47,0.61,0.32,0.6
241,0327,"Spotfin Sculpin, (Icelinus tenuis)","Sculpin, (Cottidae)",0.41,1.32,0.58,1.38,0.24,1.18
242,0432,"Unidentified Abalone, (Haliotis sp.)","Mollusks, (Mollusca)",0.4,1.5,0.3,1.44,0.52,1.54
243,0038,"Salema, (Xenistius californiensis)","Grunt, (Haemulidae)",0.39,3.15,0.46,3.16,0.33,3.14
244,0499,"Unidentified Silvery Baitfish, (Atherinidae, Clupeidae, and Engraulidae)","Silvery Fishes - Silversides, Herrings, and Anchovies, (Atherinidae, Clupeidae, and Engraulidae)",0.39,3.6,0.5,3.55,0.29,3.67
245,0525,"Basket Star, (Gorgonocephalus eucnemis)","Echinoderms, (Echinodermata)",0.38,2.09,0.6,2.13,0.11,1.81
246,0119,"Reef Perch, (Micrometrus aurora)","Surfperch, (Embiotocidae)",0.38,2.32,0.6,2.31,0.16,2.36
247,0430,"Pink Abalone, (Haliotis corrugata)","Mollusks, (Mollusca)",0.37,1.5,0.31,1.47,0.46,1.51
248,0338,"Walleye Pollock, (Theragra chalcogramma)","Cod, (Gadidae)",0.36,1.88,0.56,1.88,0.16,1.89
249,0287,"Rainbow Scorpionfish, (Scorpaenodes xyris)","Scorpionfish, (Scorpaenidae)",0.34,1.7,0.43,1.75,0.25,1.61
250,0050,"Calico Rockfish, (Sebastes dalli)","Scorpionfish, (Scorpaenidae)",0.32,1.71,0.22,1.6,0.42,1.77
251,0059,"Rosy Rockfish, (Sebastes rosaceus)","Scorpionfish, (Scorpaenidae)",0.31,1.58,0.39,1.62,0.23,1.53
252,0530,"Stubby Squid, (Rossia pacifica)","Mollusks, (Mollusca)",0.31,1.3,0.42,1.35,0.18,1.19
253,0358,"Tidepool Sculpin, (Oligocottus maculosus)","Sculpin, (Cottidae)",0.31,1.6,0.49,1.61,0.14,1.57
254,0093,"Swell Shark, (Cephaloscyllium ventriosum)","Cat Shark, (Scyliorhinidae)",0.3,1.47,0.22,1.53,0.38,1.43
255,0017,"Spotted Cusk-eel, (Chilara taylori)","Cusk-Eel, (Ophidiidae)",0.29,1.87,0.22,1.8,0.36,1.91
256,0121,"Sharpnose Seaperch, (Phanerodon atripes)","Surfperch, (Embiotocidae)",0.28,2.42,0.32,2.51,0.25,2.31
257,0478,"Slim Sculpin, (Radulinus asprellus)","Sculpin, (Cottidae)",0.28,1.62,0.57,1.61,0,3
258,0034,"Black Croaker, (Cheilotrema saturnum)","Drum, (Sciaenidae)",0.27,1.89,0.31,1.7,0.22,2.15
259,0249,"High Cockscomb, (Anoplarchus purpurescens)","Prickleback, (Stichaeidae)",0.27,1.16,0.4,1.14,0.14,1.21
260,0098,"Northern Anchovy, (Engraulis mordax)","Anchovy, (Engraulidae)",0.27,3.67,0.18,3.54,0.37,3.73
261,0277,"Pacific Tomcod, (Microgadus proximus)","Cod, (Gadidae)",0.27,1.83,0.43,1.8,0.11,1.96
262,0359,"Juvenile Salmonid, (Salmonidae spp.)","Trout, (Salmonidae)",0.25,1.99,0.38,2.01,0.12,1.92
263,0194,"Club Tunicate (exotic), (Styela clava)","Urochordates, (Urochordata)",0.24,1.96,0.39,1.96,0.05,2
264,0031,"Rock Greenling, (Hexagrammos lagocephalus)","Greenling, (Hexagrammidae)",0.24,1.6,0.15,1.33,0.33,1.71
265,0348,"California Corbina, (Menticirrhus undulatus)","Drum, (Sciaenidae)",0.23,2.08,0.24,1.98,0.23,2.19
266,0212,"Big Skate, (Raja binoculata)","Skate, (Rajidae)",0.22,1.05,0.25,1.04,0.2,1.07
267,0379,"Bluebanded Ronquil (R. hypoplecta), (Rathbunella hypoplecta)","Ronquil, (Bathymasteridae)",0.22,1.43,0.21,1.35,0.22,1.51
268,0014,"Onespot Fringehead, (Neoclinus uninotatus)","Blenny (pike, tube and flag), (Chaenopsidae)",0.22,1.41,0.2,1.32,0.23,1.49
269,0316,"Slender Sole, (Lyopsetta exilis)","Righteye Flounder, (Pleuronectidae)",0.22,1.52,0.39,1.48,0.05,1.82
270,0271,"Pacific Cod, (Gadus macrocephalus)","Cod, (Gadidae)",0.21,1.85,0.32,1.86,0.1,1.81
271,0041,"White Seabass, (Atractoscion nobilis)","Drum, (Sciaenidae)",0.21,2.22,0.11,1.95,0.3,2.31
272,0106,"Yellowtail, (Seriola lalandi)","Jack, (Carangidae)",0.21,1.93,0.16,2.15,0.25,1.8
273,0132,"Ocean Sunfish, (Mola mola)","Mola, (Molidae)",0.2,1.52,0.17,1.49,0.22,1.55
274,0111,"Stripefin Ronquil (R. alleni), (Rathbunella alleni)","Ronquil, (Bathymasteridae)",0.2,1.34,0.21,1.36,0.18,1.32
275,0508,"Unidentified Bluebanded/Stripefin Ronquil, (Rathbunella sp.)","Ronquil, (Bathymasteridae)",0.2,1.65,0.28,1.55,0.13,1.85
276,0496,"Unidentified Gunnel, ()","Gunnel, (Pholidae)",0.2,1.54,0.22,1.4,0.17,1.7
277,0018,"Yellowfin Fringehead, (Neoclinus stephensae)","Blenny (pike, tube and flag), (Chaenopsidae)",0.2,1.36,0.26,1.37,0.14,1.33
278,0113,"Barred Surfperch, (Amphistichus argenteus)","Surfperch, (Embiotocidae)",0.19,2.24,0.04,2.13,0.34,2.25
279,0217,"Blacktip Poacher, (Xeneretmus latifrons)","Poacher, (Agonidae)",0.18,1.28,0.31,1.3,0.05,1.18
280,0104,"Chub Mackerel, (Scomber japonicus)","Mackerel, (Scombridae)",0.18,3.35,0.15,3.27,0.21,3.41
281,0269,"Northern Sculpin, (Icelinus borealis)","Sculpin, (Cottidae)",0.18,1.53,0.33,1.46,0.03,2.29
282,0309,"Showy Snailfish, (Liparis pulchellus)","Snailfish, (Cyclopteridae)",0.18,1.32,0.3,1.34,0.07,1.21
283,0538,"Unidentified Black / Yellowtail YOY Rockfish, (Sebastes spp. BY YOY)","Scorpionfish, (Scorpaenidae)",0.18,2.88,0.36,2.88,0,0
284,0311,"Silverspotted Sculpin, (Blepsias cirrhosus)","Sculpin, (Cottidae)",0.17,1.21,0.27,1.25,0.08,1.06
285,0483,"Vermilion Rockfish YOY, (Sebastes miniatus (YOY))","Scorpionfish, (Scorpaenidae)",0.17,1.83,0.31,1.79,0.03,2.14
286,0209,"Bay Blenny, (Hypsoblennius gentilis)","Combtooth Blenny, (Blenniidae)",0.16,1.39,0.27,1.34,0.05,1.7
287,0372,"Masked Prickleback, (Ernogrammus walkeri)","Prickleback, (Stichaeidae)",0.16,1.62,0.17,1.58,0.15,1.66
288,0346,"Threespine Stickleback, (Gasterosteus aculeatus)","Stickleback, (Gasterosteidae)",0.16,2.23,0.21,2.19,0.1,2.32
289,0389,"Unidentified Crevice/Spotted Kelpfish, (Gibbonsia spp.)","Clinid, (Clinidae)",0.16,1.7,0.32,1.71,0.01,1.33
290,0341,"Widow Rockfish, (Sebastes entomelas)","Scorpionfish, (Scorpaenidae)",0.16,2.71,0.28,2.67,0.05,2.9
291,0260,"Longspine Combfish, (Zaniolepis latipinnis)","Greenling, (Hexagrammidae)",0.15,1.25,0.25,1.23,0.06,1.33
292,0089,"Pacific Electric Ray, (Torpedo californica)","Electric Ray, (Torpedinidae)",0.15,1.1,0.12,1.08,0.18,1.11
293,0472,"Tope Shark, (Galeorhinus galeus)","Houndsharks, (Triakidae)",0.15,1.88,0.09,1.72,0.22,1.93
294,0042,"Yellowfin Croaker, (Umbrina roncador)","Drum, (Sciaenidae)",0.15,2.48,0.13,2.23,0.16,2.66
295,0490,"Bocaccio Rockfish YOY, (Sebastes paucispinus (YOY))","Scorpionfish, (Scorpaenidae)",0.14,2.19,0.27,2.18,0.01,2.33
296,0251,"Hornyhead Turbot, (Pleuronichthys verticalis)","Righteye Flounder, (Pleuronectidae)",0.13,1.15,0.12,1.04,0.14,1.24
297,0492,"KGB Rockfish YOY (Kelp/Gopher/B&Y), (Sebastes spp. YOY)","Scorpionfish, (Scorpaenidae)",0.13,2.23,0.27,2.23,0,0
298,0491,"Olive Rockfish YOY, (Sebastes serranoides (YOY))","Scorpionfish, (Scorpaenidae)",0.13,2.19,0.26,2.19,0,0
299,0386,"Marbled Snailfish, (Liparis dennyi)","Snailfish, (Cyclopteridae)",0.12,1.16,0.2,1.14,0.03,1.29
300,0296,"Rockpool Blenny, (Hypsoblennius gilberti)","Combtooth Blenny, (Blenniidae)",0.12,1.33,0.11,1.32,0.14,1.34
301,0067,"Brown Irish Lord, (Hemilepidotus spinosus)","Sculpin, (Cottidae)",0.11,1.42,0.09,1.37,0.12,1.46
302,0023,"Fantail Sole, (Xystreurys liolepis)","Lefteye Flounder, (Bothidae)",0.11,1.16,0.14,1.1,0.08,1.25
303,0305,"Sevengill Shark, (Notorynchus cepedianus)","Cow Shark, (Hexanchidae)",0.11,1.32,0.02,1.4,0.18,1.31
304,0493,"China Rockfish YOY, (Sebastes nebulosus (YOY))","Scorpionfish, (Scorpaenidae)",0.1,1.48,0.19,1.48,0,0
305,0387,"Largemouth Blenny, (Labrisomus xanti)","Labrisomids, (Labrisomidae)",0.1,1.5,0.19,1.51,0,1
306,0333,"Striped Kelpfish, (Gibbonsia metzi)","Clinid, (Clinidae)",0.1,1.46,0.09,1.11,0.1,1.77
307,0313,"Bluntnose Sixgill Shark, (Hexanchus griseus)","Cow Shark, (Hexanchidae)",0.09,1.06,0.1,1.1,0.08,1
308,0344,"California Butterfly Ray, (Gymnura marmorata)","Butterfly Ray, (Gymnuridae)",0.09,1.11,0.09,1.11,0.08,1.12
309,0235,"Diamond Stingray, (Dasyatis dipterura)","Stingray, (Dasyatidae)",0.09,1.37,0.13,1.33,0.05,1.45
310,0382,"Halfbanded Rockfish, (Sebastes semicinctus)","Scorpionfish, (Scorpaenidae)",0.09,2.51,0.09,2.28,0.1,2.71
311,0275,"Pacific Seahorse, (Hippocampus ingens)","Pipefish & Seahorse, (Syngnathidae)",0.09,1.31,0.05,1.36,0.12,1.28
312,0506,"Puget Sound Rockfish YOY, (Sebastes emphaeus (YOY))","Scorpionfish, (Scorpaenidae)",0.09,2.42,0.17,2.42,0,0
313,0464,"Rosylip Sculpin, (Ascelichthys rhodorus)","Sculpin, (Cottidae)",0.09,1.69,0.17,1.69,0,2
314,0136,"Scythe Butterflyfish, (Chaetodon falcifer)","Butterflyfish, (Chaetodontidae)",0.09,1.68,0.05,1.82,0.12,1.62
315,0319,"Smooth Alligatorfish, (Anoplagonus inermis)","Poacher, (Agonidae)",0.09,1.03,0.13,1.04,0.05,1
316,0373,"Southern Spearnose Poacher, (Agonopsis sterletus)","Poacher, (Agonidae)",0.09,1.39,0.15,1.37,0.03,1.5
317,0342,"Woolly Sculpin, (Clinocottus analis)","Sculpin, (Cottidae)",0.09,1.47,0.15,1.55,0.02,1
318,0374,"California Tonguefish, (Symphurus atricaudus)","Tonguefishes, (Cynoglossidae)",0.08,1.53,0.05,1.36,0.1,1.62
319,0345,"Diamond Turbot, (Hypsopsetta guttulata)","Righteye Flounder, (Pleuronectidae)",0.08,1.15,0.11,1.13,0.05,1.2
320,0469,"Gopher Rockfish YOY, (Sebastes carnatus (YOY))","Scorpionfish, (Scorpaenidae)",0.08,1.83,0.16,1.88,0.01,1
321,0310,"Silvergray Rockfish, (Sebastes brevispinis)","Scorpionfish, (Scorpaenidae)",0.08,1.56,0.14,1.55,0.02,1.6
322,0539,"Unidentified Copper / Quillback YOY Rockfish, (Sebastes spp. CQ YOY)","Scorpionfish, (Scorpaenidae)",0.08,2.03,0.13,2.07,0.04,1.88
323,0286,"Quillfish, (Ptilichthys goodei)","Quillfish, (Ptilichthyidae)",0.07,1.07,0.04,1,0.09,1.1
324,0027,"Spotted Turbot, (Pleuronichthys ritteri)","Righteye Flounder, (Pleuronectidae)",0.07,1.28,0.03,1,0.1,1.36
325,0364,"Tadpole Sculpin, (Psychrolutes paradoxus)","Sculpin, (Cottidae)",0.07,1.62,0.11,1.74,0.03,1.17
326,0542,"Unidentified Slender / High Cockscomb, (Anoplarchus sp.)","Prickleback, (Stichaeidae)",0.07,1.19,0.1,1.15,0.05,1.27
327,0489,"Unidentified Snailfish, ()","Snailfish, (Cyclopteridae)",0.07,1.13,0.14,1.14,0.01,1
328,0476,"Bluebarred Prickleback, (Plectobranchus evides)","Prickleback, (Stichaeidae)",0.06,1.41,0.13,1.38,0,2
329,0247,"Guadalupe Cardinalfish, (Apogon guadalupensis)","Cardinalfish, (Apogonidae)",0.06,1.88,0.1,1.81,0.01,2.33
330,0254,"Lobefin Snailfish, (Liparis greeni)","Snailfish, (Cyclopteridae)",0.06,1.04,0.12,1.04,0.01,1
331,0302,"Sand Sole, (Psettichthys melanostictus)","Righteye Flounder, (Pleuronectidae)",0.06,1.54,0.08,1.59,0.04,1.44
332,0371,"Six-spot Prickleback, (Kasatkia seigeli)","Prickleback, (Stichaeidae)",0.06,1.17,0.07,1.2,0.04,1.11
333,0534,"Widow Rockfish YOY, (Sebastes entomelas)","Scorpionfish, (Scorpaenidae)",0.06,3.32,0.12,3.32,0,0
334,0095,"California Flyingfish, (Cypselurus californicus)","Flyingfish, (Exocoetidae)",0.05,2.18,0.02,2.5,0.08,2.11
335,0240,"Finescale Triggerfish, (Balistes polylepis)","Leatherjacket, (Balistidae)",0.05,1,0.04,1,0.07,1
336,0085,"Gray Smoothhound, (Mustelus californicus)","Requiem Shark, (Carcharhinidae)",0.05,1.62,0.01,1.33,0.08,1.67
337,0393,"Halfbanded Rockfish YOY, (Sebastes semicinctus)","Scorpionfish, (Scorpaenidae)",0.05,2.81,0.04,2,0.06,3.42
338,0259,"Longnose Skate, (Raja rhina)","Skate, (Rajidae)",0.05,1.14,0.04,1.13,0.06,1.15
339,0110,"Orangethroat Pikeblenny, (Chaenopsis alepidota)","Blenny (pike, tube and flag), (Chaenopsidae)",0.05,1.42,0.06,1.46,0.03,1.33
340,0392,"Pink Cardinalfish, (Apogon pacificus)","Cardinalfish, (Apogonidae)",0.05,1.91,0.02,1.6,0.08,2
341,0060,"Starry Rockfish, (Sebastes constellatus)","Scorpionfish, (Scorpaenidae)",0.05,1.22,0.03,1,0.08,1.29
342,0370,"Tubenose Poacher, (Pallasina barbata)","Poacher, (Agonidae)",0.05,1.35,0.1,1.33,0.01,1.5
343,0461,"Green Sea Turtle, (Chelonia mydas)","Sea Turtles, (Cheloniidae)",0.04,1.13,0.01,1,0.06,1.15
344,0274,"Pacific Halibut, (Hippoglossus stenolepis)","Righteye Flounder, (Pleuronectidae)",0.04,1.07,0.02,1.25,0.05,1
345,0388,"Plain Cardinalfish, (Apogon atricaudus)","Cardinalfish, (Apogonidae)",0.04,2.11,0.07,2,0.02,2.5
346,0350,"Red Gunnel, (Pholis schultzi)","Gunnel, (Pholidae)",0.04,1.17,0.08,1.19,0.01,1
347,0385,"Ribbed sculpin, (Triglops pingelii)","Sculpin, (Cottidae)",0.04,1.44,0.04,1.44,0.03,1.43
348,0297,"Rockweed Gunnel, (Apodichthys fucorum)","Gunnel, (Pholidae)",0.04,1.06,0.04,1.11,0.03,1
349,0441,"Asian Kelp Wakame (exotic), (Undaria pinnatifida)","Algae, (Algae)",0.03,1.73,0.05,1.78,0.01,1.5
350,0083,"Blue Shark, (Prionace glauca)","Requiem Shark, (Carcharhinidae)",0.03,1.17,0.02,1.25,0.04,1.13
351,0222,"Bonefish, (Albula vulpes)","Bonefish, (Albulidae)",0.03,1.55,0,0,0.05,1.55
352,0234,"Deepwater Blenny, (Cryptotrema corallinum)","Labrisomids, (Labrisomidae)",0.03,1.69,0.02,2,0.04,1.5
353,0250,"Honeycomb Rockfish, (Sebastes umbrosus)","Scorpionfish, (Scorpaenidae)",0.03,1.64,0.04,1.56,0.01,2
354,0037,"Queenfish, (Seriphus politus)","Drum, (Sciaenidae)",0.03,3.71,0.01,4,0.05,3.64
355,0289,"Redstripe Rockfish, (Sebastes proriger)","Scorpionfish, (Scorpaenidae)",0.03,1.62,0.04,1.89,0.02,1
